issuer_name,market_cap_usd,net_income_usd,hist_pe,hist_book_px,hist_fcf_yld,hist_ebitda_ev,hist_roe,hist_roic,hist_roa,hist_gross_profit_usd,hist_net_chg_lt_debt_usd,hist_net_debt_usd,hist_ev_usd,hist_asset_turnover,hist_capex_sales,hist_capex_depr,hist_rd_exp_usd,hist_eps_usd,return_usd,vola,beta,shares_outstanding,shares_float,top_1_shareholder_percentage,top_2_shareholder_percentage,top_3_shareholder_percentage,yeo_joh_market_cap_usd,yeo_joh_net_income_usd,yeo_joh_hist_pe,yeo_joh_hist_book_px,yeo_joh_hist_fcf_yld,yeo_joh_hist_ebitda_ev,yeo_joh_hist_roe,yeo_joh_hist_roic,yeo_joh_hist_roa,yeo_joh_hist_gross_profit_usd,yeo_joh_hist_net_chg_lt_debt_usd,yeo_joh_hist_net_debt_usd,yeo_joh_hist_ev_usd,yeo_joh_hist_asset_turnover,yeo_joh_hist_capex_sales,yeo_joh_hist_capex_depr,yeo_joh_hist_rd_exp_usd,yeo_joh_hist_eps_usd,yeo_joh_return_usd,yeo_joh_vola,yeo_joh_beta,yeo_joh_shares_outstanding,yeo_joh_shares_float,yeo_joh_top_1_shareholder_percentage,yeo_joh_top_2_shareholder_percentage,yeo_joh_top_3_shareholder_percentage,gics_sector,gics_sub_ind,issuer_cntry_domicile,cntry_of_risk,top_1_shareholder_location,top_2_shareholder_location,top_3_shareholder_location
HUBBELL INCORPORATED,18462608036.0,759800000.0,23.83744759,6.414673618,3.528429335,5.862788052,28.94289696,17.78572137,12.3378205,1888100000.0,500400000.0,1791900000.0,20266808036.0,0.872464804,3.083995608,2.27297668,732479521.6482682,14.14,0.52166048,0.282199665,0.961866402,53622050.0,53434000,44.652,3.659,3.648,0.4012490145864898,-0.1206030874659474,0.2050097293013858,1.0510133573001337,-0.0252174024004591,-0.1779806632509459,0.351649921838367,0.1356137004402607,0.8041010652394206,-0.3576167746510403,0.1224387831590554,-0.0280509913909465,-0.1188209688738301,0.6184828239917023,-0.3737838083804199,0.3063604967098368,0.6619213057751105,0.0199070514202779,1.2361396185890674,0.1274604098336997,0.163851718287495,-1.1610563722447669,-0.997032657190164,1.3313989510683548,-0.0875901589623266,1.1854395903369197,Industrials,Electrical Components & Equipment,United States of America,US,United States,Luxembourg,United Kingdom
HUBSPOT INC.,31405252221.0,-178329000.0,78.00094718711443,26.35851449,0.79511893,-0.332381148,-17.04022291,-11.40546937,-6.976104176,1720850000.0,52959000.0,-809955000.0,30595297221.0,0.805064462,4.536308299,1.451949547,570843000.0,-3.6,0.78795954,0.401912703,1.743838175,50330543.0,48259024,41.192,3.024,1.363,0.772686421820849,-0.3524919925594879,1.384159751092522,1.9432342443086212,-0.1015761946457351,-0.4130473796952004,-0.7856497162423322,-0.3238682091645301,-1.2685153799284925,-0.3745307940775803,0.0513706373793267,-0.0538234972363873,-0.0584229513832928,0.4966637247435983,-0.0179012339294625,-0.493366076216386,0.5744296386352219,-0.0224985651265333,1.7876517167556747,1.1010057581599402,1.2631198308083904,-1.199563349173348,-1.0559009856450343,1.1940900709805582,-0.3093837396399044,-0.3730891090331688,Information Technology,Application Software,United States of America,US,United States,Luxembourg,United Kingdom
HUGO BOSS AG,4529557402.0,258967219.0,15.77701255,3.341598428,-0.003913002,13.55120421,21.08652174,14.19497295,7.634031166,2684051402.0,268881000.0,1101169800.0,5650825402.0,1.287384858,5.389450425,2.536317224203173,732479521.6482682,3.745157554,-0.031198518,0.26283767,1.487683746,70400000.0,56540400,8.134,7.944,5.291,-0.587726096716992,-0.2201260890353849,-0.2607038569362492,0.4297971948306073,-0.1201832585207793,0.1466867742867335,0.1640046451159525,0.1004282199640425,0.3038397735651969,-0.2785917349533736,0.0862754312072762,-0.033609896840622,-0.2047736997113488,1.2332202830502668,0.1446657854630977,0.506342678166955,0.6619213057751105,0.0008811841029496,-0.2747561934035621,-0.0848466647199628,0.9546303714917708,-0.9945808765324702,-0.9642065285351056,-0.9220725663439866,0.902160171049436,1.8269675415218465,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",Germany,DE,Germany,United States,Luxembourg
HUMANA INC.,46057752823.0,2489000000.0,14.58649533,2.832231756,8.255054778,13.82312666,15.76663605,10.720283,5.523746116,17980000000.0,1179000000.0,-10051000000.0,36062752823.0,2.360719041,0.94383966,1.181176471,732479521.6482682,20.09,-0.217014125,0.311781446,-0.001163059,122224220.0,120669120,44.682,2.383,1.957,1.0395944544857325,0.2147613874977324,-0.3522065055378305,0.2540407420597917,0.1326768590656979,0.1585327193432696,0.0364185421444179,0.0648954819249884,0.0789803388964596,1.0807947858365563,0.2255298340757945,-0.186356591756714,-0.0265192499469795,2.2062355281109256,-1.3071071189091763,-0.8428422569837302,0.6619213057751105,0.0292270377344507,-0.9584500646185896,0.4177053013320408,-2.4601520216671564,-0.6522223594440565,-0.5118834426976719,1.332556999626868,-0.5717600622726037,0.1634372846208224,Health Care,Managed Health Care,United States of America,US,United States,Ireland,Luxembourg
HUNTINGTON BANCSHARES INCORPORATED,18997760000.0,1951000000.0,9.580642429,1.120464519,-1.396208873963753,9.28902781178292,11.17363097,7.237955804,1.048152705,6051772607.966929,2377000000.0,2691000000.0,41380131392.98444,0.058220558,8.753290897872352,2.536317224203173,732479521.6482682,1.26,-0.065565353,0.366834675,1.841258211,1448000000.0,1421685504,42.402,1.917,1.544,0.421262049916781,0.1112172260624592,-0.8565585078623054,-0.7838961752865271,-0.1471268169043621,-0.0360537514292224,-0.0741954849917396,0.0272712682886428,-0.3994307992796367,0.0395413786395395,0.4025843298572834,-0.0208575588296746,0.0044726005508713,-1.6639436191038424,0.6062131156377628,0.506342678166955,0.6619213057751105,-0.0048955780974206,-0.393280400221949,0.8660926294656691,1.3705193185560778,0.9675743180657568,1.1251060517328106,1.2429783335563658,-0.7956375567558436,-0.1942457147270926,Financials,Regional Banks,United States of America,US,United States,Ireland,Luxembourg
HUNTINGTON INGALLS INDUSTRIES INC.,10340810066.0,530000000.0,22.43305974,2.774045791,5.824125325,7.187218487,15.6319127,4.97511346,4.991523827,1494000000.0,-382000000.0,2571000000.0,12911810066.0,1.044358636,2.317612048,1.152466368,732479521.6482682,13.27,0.229468054,0.213024249,0.699050828,39723456.0,38996628,48.725,2.017,0.978,-0.0055816705215123,-0.1660033633519331,0.1382014570878215,0.2315760327160108,0.0483437625733143,-0.1237533395933329,0.033180729881675,0.0012674120489402,0.0222147364082585,-0.3976852918086437,-0.1989767388104243,-0.021815507656006,-0.1619739604328215,0.8984270821620057,-0.6255574895093813,-0.8833878149883667,0.6619213057751105,0.0184770568564859,0.5165805465840845,-0.7282906194248829,-0.3466040419528095,-1.3426576158863877,-1.177796243152612,1.4839682960698457,-0.7447391137722278,-0.8133388993655485,Industrials,Aerospace & Defense,United States of America,US,United States,Ireland,Canada
HUNTSMAN CORPORATION,4456275762.0,81000000.0,143.7894991,1.268265034,1.978503796,6.373376981,2.24906289,0.325112885,1.045093865,944000000.0,20000000.0,1485000000.0,6166275762.0,0.820334172,3.664674426,2.536317224203173,115000000.0,0.47,-0.160541944,0.281784404,1.342665563,177895240.0,167849264,39.456,3.297,1.107,-0.599261918392097,-0.256325145421465,1.9011517878401691,-0.6463589998181017,-0.070435665155897,-0.1571806077255058,-0.2912261325934773,-0.0600483265794886,-0.3997589324615988,-0.4551119889814951,0.0457591907937898,-0.0305165099797642,-0.2017253647395072,0.5249218844656227,-0.216454204451555,0.506342678166955,0.0820688831572263,-0.0070189755661452,-0.7395644799086567,0.1231023959770957,0.760509150246801,-0.4154035598656836,-0.3078613965036629,1.1221994767704393,-0.2100495251168351,-0.6554207124289811,Materials,Diversified Chemicals,United States of America,US,United States,Canada,Norway
HYATT HOTELS CORPORATION,13480259327.0,488000000.0,31.43906738,3.775767261,3.069337387,4.997749361,13.8853322,6.650283032,3.948379789,1358000000.0,-118000000.0,2644000000.0,16127259327.0,0.533597637,3.062926459,0.935185185,0.0,4.582537,0.204779899,0.289674271,1.361858643,44221190.0,42892716,48.651,3.169,2.151,0.1806996352812586,-0.1743417284702241,0.5017418760847605,0.5554640543735716,-0.0390456389852611,-0.2128884946011297,-0.0088295845578852,0.0206594002244922,-0.089122484640948,-0.4116992055492097,-0.0292271253343447,-0.021232686167874,-0.1430898168492734,-0.0827274020732963,-0.3799630838509988,-1.2164129106437644,-1.664630377711009,0.0026456977203882,0.4486896249804034,0.2045081523685517,0.7871100385820675,-1.2779552031671904,-1.1235374885653653,1.4812761432317878,-0.2558183925034448,0.3118046063730514,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",United States of America,US,United States,Luxembourg,Canada
HYDRO ONE LIMITED,18039754519.0,802524393.8,22.43888889,2.071991758,0.224182926,6.780903781,9.423035053,4.997692597,3.415080643,2367521132.0,1276053300.0,11383109400.0,29485619419.0,0.243884733,27.91510289,2.946721311,732479521.6482682,1.342485354,0.138714634,0.16885645,0.615499978,599077067.0,311091200,8.189,4.088,2.254,0.3850180893142366,-0.1121973203544535,0.1384886028775975,-0.0915037864250374,-0.115129245301763,-0.1404825632270187,-0.1165008774090391,0.0015348768991787,-0.1460881419951297,-0.3097576403664909,0.24005685761824,0.0476937164881335,-0.0649033053669236,-0.9264231301993135,1.6763784970231117,0.7803201447913906,0.6619213057751105,-0.0046851149520872,0.2604467525556831,-1.4437604842050482,-0.5314682218642206,0.3728110753877761,0.0856138124079138,-0.9155126455490024,0.0458431465166774,0.3862987420863727,Utilities,Electric Utilities,Canada,CA,Canada,United States,Luxembourg
HYSAN DEVELOPMENT COMPANY LIMITED,1807715244.0,-76177863.33,6.96970004,0.205613833,-3.842607368,4.879698174,-1.471359519,1.36100322,-0.503731579,345926612.2,-4382310.0,2704693950.0,6181292774.0,0.027793833,109.4414086,109.2424242,0.0,-0.128829655,-0.447100674,0.26670731,0.40959824,1027008223.0,586657920,10.107,1.533,1.248,-1.2393774339891603,-0.3065866554339944,-1.2509867791370604,-2.182896733486745,-0.1869089803215282,-0.2176176893709495,-0.3839805046093822,-0.0447947960442893,-0.5663509298251989,-0.5209736904298826,0.039800465307918,-0.020748277989095,-0.201636585688026,-1.8057859574929152,2.794330411286304,5.430479637770817,-1.664630377711009,-0.0088178181128193,-1.9496555063807652,-0.0408859640438388,-1.0472162353457588,0.7338301637666439,0.5070469268383214,-0.7022235362957768,-1.008657978439503,-0.4952565814065887,Real Estate,Real Estate Operating Companies,Hong Kong,HK,United States,United Kingdom,Ireland
HYUNDAI MIPO DOCKYARD CO.LTD,2065450443.0,-139188406.9,78.00094718711443,1.303131904,-10.47822009,-2.79609587,-8.338500302,-4.524131014,-3.698125586,-18636979.34,4973523.596,-65997670.14,2033297708.0,0.800337346,2.803549814,1.664853308,21441411.6,-3.49032741,-0.197702741,0.373676759,1.141290207,39942149.0,19738736,8.44,3.258,1.941,-1.144568675687938,-0.3348109866157341,1.384159751092522,-0.6159832777123211,-0.2768926235717963,-0.4900744743007233,-0.5599121678240737,-0.1560744418951322,-0.9122194942502564,-0.6004429432247079,0.0430962718399941,-0.0435058875074205,-0.2262455700943973,0.4878345772408852,-0.4591604181745328,-0.2538612296616104,-0.3243850984676396,-0.0220103300060383,-0.8825124570240188,0.9146999846796046,0.4626260741654505,-1.339351797872234,-1.5560639048851614,-0.8859207252888283,-0.2238496341901536,0.1506951792838206,Industrials,Construction Machinery & Heavy Transportation Equipment,South Korea,KR,United States,Canada,South Korea
Halyk Bank of Kazakhstan Joint Stock Company,3914568675.0,1485582687.0,2.534831138,0.804704366,-1.396208873963753,9.28902781178292,33.34671728,19.00938515,4.780395621,6051772607.966929,426573000.0,-91041300.0,41380131392.98444,0.139571202,8.753290897872352,2.536317224203173,732479521.6482682,0.136416711,0.562335267,0.238242922,0.022146778,10908273852.0,3324735488,0.036,0.0,0.0,-0.6909727344869455,0.0211552866784489,-2.5145135010421336,-1.1364296031492611,-0.1471268169043621,-0.0360537514292224,0.4565145891044319,0.1473139507095354,-0.0003107909469583,0.0395413786395395,0.1109908792809983,-0.0438460443064653,0.0044726005508713,-1.3160880079371224,0.6062131156377628,0.506342678166955,0.6619213057751105,-0.0079937437455726,1.3259205298711376,-0.383601628584683,-2.36035330557742,2.40109073799296,1.7529244301079694,-2.6709136337417085,-2.406454098012518,-2.630354350886857,Financials,Diversified Banks,Kazakhstan,KZ,Ireland,,Panama
Hamburger Hafen und Logistik Aktiengesellschaft,1363187451.0,37078462.83,35.24013666,1.566307384,-1.82340568,15.49383806,4.347194607,5.805087117,1.214290648,6051772607.966929,202721550.8,699634209.0,2164894071.0,0.523087173,17.92593742,2.536317224203173,732479521.6482682,0.494354586,0.35620457,0.517645884,0.648019373,72514939.0,14861361,0.466,0.46,0.245,-1.4404250404114536,-0.2654555687544632,0.620314236865248,-0.4083111255706082,-0.1545693292285068,0.2317450395161837,-0.239819033003684,0.0109842475851824,-0.3816122592974951,0.0395413786395395,0.0757612187064878,-0.0368618366168784,-0.2254610530973048,-0.1085966853739938,1.2778730396386373,0.506342678166955,0.6619213057751105,-0.0069500027288029,0.8463197446453473,1.674383619253872,-0.4580307197095222,-0.9763825504445126,-1.7088303571892642,-2.4620558741654963,-1.8383071674657896,-2.023550633950238,Industrials,Marine Ports & Services,Germany,DE,Norway,United States,Australia
Hang Seng Bank Limited,20041895287.0,1848557297.0,10.70263204,1.032288007,-1.396208873963753,9.28902781178292,8.983433945,8.13988421,0.81809996,6051772607.966929,5076890.0,-2750378330.0,41380131392.98444,0.049882808,1.98906411,2.536317224203173,732479521.6482682,0.966898185,-0.353988353,0.226233458,0.365469436,1911842736.0,723418112,4.064,0.708,0.661,0.4587258041955075,0.0914370022401142,-0.7215635725494234,-0.8734854882145495,-0.1471268169043621,-0.0360537514292224,-0.1271395572760845,0.0372549121578206,-0.4241167498781927,0.0395413786395395,0.0431151556781361,-0.0812810622476457,0.0044726005508713,-1.7021284032477502,-0.754620876506399,0.506342678166955,0.6619213057751105,-0.0056588502340429,-1.5293722309844746,-0.5425700075979796,-1.1709587295932422,1.1587601012344175,0.6501450335023248,-1.5126490436641928,-1.6023666013514006,-1.2588248321357498,Financials,Diversified Banks,Hong Kong,HK,United States,Hong Kong,Norway
Hankyu Hanshin Holdings Inc.,7724263708.0,438294807.5,15.002739,1.128208982,1.960395211,7.342588507,6.53847209,3.179011878,2.132652195,976998970.9,14982763.0,7198897098.0,15510377854.0,0.346271833,9.520016539,2.536317224203173,0.0,1.820825553,0.031248317,0.189558704,0.363057206,254281385.0,229507248,15.896,9.269,1.682,-0.2109440513615612,-0.1842295604520019,-0.3192884372131405,-0.7763119929990137,-0.0709372840364412,-0.1173357210362752,-0.1864395963962125,-0.0206819653036258,-0.2832292457725699,-0.451603079606489,0.0448830000589855,0.014844921572679,-0.1467102635580225,-0.59367440814138,0.6860070919882398,0.506342678166955,-1.664630377711009,-0.0034969642009953,-0.0686161933555885,-1.0890071085718618,-1.1778764523001135,-0.1870304058890084,-0.1103294062431446,-0.1851674859470564,1.1123457171556612,-0.0676078432565828,Industrials,Rail Transportation,Japan,JP,Japan,United States,Ireland
Hannover Rueck SE,28901138136.0,2067123235.0,13.44438112,2.785199035,-1.396208873963753,9.28902781178292,21.71850552,-132.172871,2.484715588,6051772607.966929,730470013.0,4027150380.0,33899772036.0,0.362350714,8.753290897872352,2.536317224203173,732479521.6482682,17.13567597,0.217157491,0.196272266,0.68388992,120597134.0,60033252,8.689,3.525,2.715,0.7146751549818074,0.1336125049321651,-0.4482334087338012,0.2359248622210237,-0.1471268169043621,-0.0360537514292224,0.1791302951780819,-4.559750749927124,-0.2455553967020877,0.0395413786395395,0.1577559712365511,-0.0102249329971722,-0.039135850478032,-0.545237948321683,0.6062131156377628,0.506342678166955,0.6619213057751105,0.0246905657606417,0.4828871963454642,-0.9815480525308026,-0.3792364399857861,-0.6606195743652734,-0.929252087065971,-0.8571056542829169,-0.1317814731178799,0.688907969839724,Financials,Reinsurance,Germany,DE,United States,Germany,Luxembourg
Harmonic Drive Systems Inc.,2384915527.0,35842252.92,69.79876881,3.262921318,2.254006586,4.658921932,4.830749509,3.330003219,3.280204436,160319124.9,14577836.92,19270385.21,2404185912.0,0.44115258,13.14656716,2.536317224203173,23828395.72,0.377030893,-0.262512543,0.449483269,1.139771685,96315400.0,52570580,16.875,4.935,4.475,-1.0423656109325017,-0.2657150470502994,1.283755039067886,0.40485469397258,-0.0627205920225016,-0.226438405724203,-0.2280167629278984,-0.0187785059072676,-0.1605007366851058,-0.5429649003827586,0.0448118615085438,-0.042456786290915,-0.2240354375470121,-0.3210011113765659,0.9904800278341448,0.506342678166955,-0.3016665644793968,-0.0072848127405322,-1.141819357202935,1.3693465181072992,0.4602390997482108,-0.8008935959348542,-1.0064735070935649,-0.1106942691834789,0.2792837847365899,1.5365959338884474,Industrials,Industrial Machinery & Supplies & Components,Japan,JP,United States,Luxembourg,Japan
Hasbro Inc.,7032566919.0,-557100000.0,6.764090209,3.18469359,2.251814349,-1.484129192,-21.53542851,-6.416132567,-6.201610794,3680300000.0,-45500000.0,3675600000.0,10733566919.0,0.600335072,3.780897105,1.687913907,309100000.0,-4.01,-0.096344912,0.34970061,1.417528122,138764146.0,130284680,43.855,1.552,1.196,-0.2770710152014625,-0.5264923319805709,-1.288502540918911,0.3793142892550049,-0.0627825861299456,-0.4499577965095102,-0.9029372860145344,-0.199689880124342,-1.1842497827473013,-0.1822589937868698,0.0155638468687187,-0.013017115349137,-0.1747869776399399,0.0748738331927729,-0.1876426958171295,-0.2295010280369017,0.372220345126892,-0.0243479090315361,-0.5024941874595639,0.7379074146663361,0.8626616051269878,-0.5724983919229634,-0.4648765702829773,1.300435830367866,-0.9973848640653008,-0.5529209504897434,Consumer Discretionary,Leisure Products,United States of America,US,United States,Ireland,Norway
Heidelberg Materials AG,17617715519.0,1857811518.0,8.744254884,0.985738411,5.590416087,15.47149827,10.80896624,7.070659679,5.183329072,6051772607.966929,282028030.0,7440835360.0,26231034899.0,0.631703985,5.704122085,2.536317224203173,732479521.6482682,9.977016567,0.443350279,0.224348903,1.256571835,186185619.0,130840824,17.97,2.959,2.92,0.3684319039445379,0.0932247929331873,-0.9688881508305024,-0.923330018892065,0.0405570016510315,0.2307613870502069,-0.0830005532979447,0.0253980512984782,0.0426751222837692,0.0395413786395395,0.088352799859172,0.0167501227990016,-0.0839207842220617,0.1452134433802376,0.1984845490299682,0.506342678166955,0.6619213057751105,0.0128605475870878,1.056822149003129,-0.5683521405371098,0.6375051634310043,-0.3864476254278328,-0.4622580517557997,-0.0307165044638938,-0.3340213191811432,0.8096636994033833,Materials,Construction Materials,Germany,DE,United States,United Kingdom,Luxembourg
Heidelberger Druckmaschinen Aktiengesellschaft,361707468.3,85434246.15,3.218124855,0.57482066,-4.677133407,63.92082323,15.42912247,18.0158817,3.566651806,6051772607.966929,-19837800.0,-13751400.0,347956068.3,1.073116362,3.2405484,2.536317224203173,732479521.6482682,0.290215862,-0.408284396,0.313529636,1.631793611,304479253.0,255525488,3.068,1.066,0.703,-2.39070698029076,-0.2554104841431089,-2.2221610265848697,-1.4620341581300815,-0.1993125460492401,2.5373770073564503,0.0283063643218354,0.137824766320513,-0.1298942636616967,0.0395413786395395,0.0309039338861277,-0.0428033605984736,-0.2363449562374452,0.9414496778138612,-0.3289752077793618,0.506342678166955,0.6619213057751105,-0.0075369221327758,-1.7712942082102106,0.4336785703661269,1.1331228439795766,-0.070750232181916,-0.0415920375453135,-1.7068346775876535,-1.3158688473271016,-1.194324417073817,Industrials,Industrial Machinery & Supplies & Components,Germany,DE,United States,Germany,Luxembourg
Heineken Holding N.V.,24195182180.0,1360523825.0,19.84165591,2.376486535,2.196274299,11.52087442,13.76205106,7.388824154,2.386748859,6051772607.966929,2111528000.0,19312850200.0,56892408580.0,0.546765762,7.429934807,2.536317224203173,732479521.6482682,4.718388794,0.055972216,0.163137463,0.534455884,288030168.0,112014376,8.071,2.832,1.986,0.5904864325295336,-0.0031396970807107,0.0013079544523662,0.0617958012768714,-0.0643500262189658,0.0589107768512691,-0.0117973917279979,0.0289546046732434,-0.2560366301892679,0.0395413786395395,0.3637073439254119,0.1095344659907479,0.0947201218265892,-0.0507320026092004,0.4501066548689858,0.506342678166955,0.6619213057751105,0.002925826412471,0.0098191281183799,-1.5484003364823191,-0.723403708215421,-0.1066753271772084,-0.557289166595853,-0.9296208326515596,-0.3833411753378254,0.1863281375224695,Consumer Staples,Brewers,Netherlands,NL,United States,Norway,Ireland
Heineken N.V.,58075105182.0,2694863589.0,22.77377309,2.718058381,1.552804208,7.98314498,13.35062913,7.121810446,4.709780161,6051772607.966929,2111528000.0,19312850200.0,80294326982.0,0.544709048,7.429934807,1.35894284,732479521.6482682,4.715327354,0.034662418,0.17773207,0.549079388,576002613.0,255781840,10.531,2.742,2.222,1.2008568816883067,0.2542508855824789,0.1548427765399121,0.2094312898362865,-0.0820373145590893,-0.0907623150361865,-0.0217043017663957,0.02597153159733,-0.0078457799847297,0.0395413786395395,0.3637073439254119,0.1095344659907479,0.2305173156870572,-0.0556992780316463,0.4501066548689858,-0.6071624302924653,0.6619213057751105,0.0029195311776945,-0.0576818062486022,-1.287186033088921,-0.6877835909969703,0.3467743465372267,-0.0409479239292922,-0.658628833944166,-0.4192856048489399,0.3634536491551263,Consumer Staples,Brewers,Netherlands,NL,United States,Luxembourg,United Kingdom
HelloFresh SE,2405647821.0,68881360.96,23.22315248,2.084418484,1.617138711,15.19622809,6.396905683,6.113030012,2.451585929,5301515352.0,67364580.0,258737880.0,2661318081.0,2.893289496,3.795273315,1.704424779,0.0,0.404818428,-0.433204452,0.562162575,1.806875677,173190562.0,165792096,14.608,11.491,5.329,-1.0362177148532654,-0.2588304716579255,0.1763593033090474,-0.0847767730674151,-0.0803103471799153,0.2186510371949754,-0.1898807327703073,0.0145333807709582,-0.2490996900733271,-0.0297178423080704,0.0537761207418057,-0.0404641324424697,-0.2225047600162658,2.516691609367777,-0.1841342717249521,-0.2122354619291242,-1.664630377711009,-0.0072049228965211,-1.8852844187763635,1.8341669363313748,1.3331835322922976,-0.4324199445357275,-0.3155646511922154,-0.2879131220393768,1.4106894197757318,1.839400591131506,Consumer Staples,Food Retail,Germany,DE,United States,Germany,Luxembourg
Helvetia Holding AG,7634813444.0,651889059.3,10.82941835,1.952270729,2.809728969,9.28902781178292,15.82916701,-2.886363348,0.993763775,6051772607.966929,180750600.0,1313632810.0,9817010924.0,0.169383719,0.64505601,2.536317224203173,732479521.6482682,12.1180022,0.205278126,0.196560491,0.853364956,53025685.0,34739024,8.774,7.719,1.545,-0.219152052487384,-0.1418798144098796,-0.7072904919372701,-0.1586181994463839,-0.0467124861439209,-0.0360537514292224,0.0379212265483666,-0.1204567361589801,-0.4052656832156089,0.0395413786395395,0.0722436292006827,-0.0318960922813886,-0.1801842272984729,-1.1988054284720104,-1.5303162589838422,0.506342678166955,0.6619213057751105,0.0165512140979121,0.4500724498683492,-0.9770134439391984,-0.0351356323131988,-1.167861000234291,-1.2432172028086774,-0.8473883248627416,0.8634161378126721,-0.1932993727028172,Financials,Multi-line Insurance,Switzerland,CH,United States,Switzerland,Luxembourg
Henkel AG & Co. KGaA,31778344226.0,1441170734.0,78.00094718711443,7.895857857248675,4.412233657,8.530543633,6.976095719,6.486169562,4.178370253,10070389977.0,2084700.0,30570400.0,32085140026.0,0.680503469,2.695225346,1.491358025,600138685.1,62.327945746810805,0.094573611,0.022436762,0.269095089,259795875.0,100800800,5.142,2.129,1.135,0.7809287144973591,0.0125325907014472,1.384159751092522,1.220930737661782,0.0022895822815443,-0.0679135343323821,-0.1758077188432152,0.0187966719210953,-0.0645654681514138,0.4006067219831529,0.0425611217272635,-0.0423607868040084,-0.0497253431112605,0.2502574598571219,-0.4940737851365208,-0.4469230728073334,0.5917378397142564,0.0840230797000197,0.1289323756714143,-5.418978754399705,-1.4607748401770495,-0.1732222585128016,-0.6212641778767801,-1.3307104556082614,-0.6896859061380657,-0.6226359841141261,Consumer Staples,Household Products,Germany,DE,United States,Norway,Ireland
Hexagon Aktiebolag,29652453280.0,929738183.8,22.2298387,2.682646982,5.164636129,5.51364567,8.483313033,6.564436869,5.040980403,3754407947.0,175979560.0,4032862500.0,33720117400.0,0.312777027,2.423266319,0.331308529,713589541.0,0.345370076,-0.031580853,0.255277876,1.403360514,2595227888.0,1928800256,17.345,8.617,3.276,0.7325956161482768,-0.0872228746479474,0.1281368222785109,0.1951478197299766,0.0265322791024808,-0.192122139196264,-0.1392509237380567,0.0196859434447243,0.0274907223302427,-0.1751837201187091,0.0714777878880907,-0.010179592217483,-0.0401840457848014,-0.697748188197154,-0.5871181015941975,-2.498223545585158,0.652602828217329,-0.0073763059595938,-0.2760549226248305,-0.1730429144540664,0.8436559813928377,1.3712222130701397,1.346538692402757,-0.0759559280733248,1.012518360140936,1.0027751259202844,Information Technology,Electronic Equipment & Instruments,Sweden,SE,Sweden,United States,Luxembourg
Hitachi Construction Machinery Co. Ltd.,5764634771.0,700232366.4,8.26311323,1.165498938,-0.422930702,16.2671628,14.48340354,9.000574287,5.842907232,3094175034.0,-195059000.0,3864643600.0,9955381371.0,0.831319777,3.906551408,2.536317224203173,732479521.6482682,3.292612475,0.188264414,0.294946102,0.358725823,215115038.0,102519912,18.11,5.488,0.971,-0.4173454915158204,-0.1323394715830498,-1.0388837154644326,-0.7404022782829913,-0.1288762467919196,0.2658706374401652,0.0055632079331884,0.0466155985200393,0.1130097453235847,-0.2386396615807819,-0.0780107130250413,-0.0115152180977134,-0.1793691746254486,0.5450080334861676,-0.1573757344407569,0.506342678166955,0.6619213057751105,-0.0001028651251531,0.402547633396304,0.2572963735306849,-1.1903389738184018,-0.294321237317549,-0.6110373641672479,-0.0207268029946017,0.4144480051043775,-0.8222504703413871,Industrials,Construction Machinery & Heavy Transportation Equipment,Japan,JP,Japan,United States,Luxembourg
Hitachi Ltd.,71132424905.0,4945191428.0,16.20687797,1.940611339,5.625701437,11.06757424,13.35772499,8.782703153,5.061996935,18775323554.0,-1064717742.0,7665881094.0,81542108042.0,0.769542947,2.219121603,2.536317224203173,2281080175.0,1.056898077,0.498349554,0.253328809,0.529285912,4635839385.0,4524646400,18.567,16.606,2.55,1.3417147714646358,0.6825302531924043,-0.2295613968721553,-0.165386966768102,0.0417286909300918,0.0394859038702111,-0.0215334020518846,0.0442604585885319,0.0297326807693352,1.147655036106731,-0.6553679885359689,0.0185215578034513,0.2377484262487595,0.4293549861707082,-0.6626654358771812,0.506342678166955,1.1033791366201395,-0.0054217772176318,1.1836752968659765,-0.1962901956343787,-0.7361053764479466,1.7809830816627077,1.9894098508814648,0.0115289476912175,1.9343753172135447,0.5859099656197643,Industrials,Industrial Conglomerates,Japan,JP,Japan,United States,Luxembourg
Hokkaido Electric Power Company Incorporated,955930463.7,219641409.4,4.030777576,0.534463803,0.354049703,8.418106946,12.25652625,2.093429407,1.448335978,4489804746.0,-238282736.0,9035911422.0,10394271897.0,0.456813613,10.10576723,2.536317224203173,16940427.85,1.019238258,0.249125229,0.307534365,0.25107287,215291912.0,193826672,12.699,7.32,0.377,-1.6937784266487057,-0.2280591246373506,-1.9407837023597987,-1.5271383055401098,-0.1121518909081777,-0.0726168721980002,-0.0480697905979717,-0.0347757380112632,-0.3565221380943398,-0.105541002722099,-0.1057069895854636,0.0292914116775854,-0.1767845235758963,-0.2788614315312905,0.7426346582047574,0.506342678166955,-0.37385488631904,-0.0055206732118115,0.5697367181339652,0.3783755421170247,-1.5182410921864553,-0.2937956180810041,-0.2175121766411841,-0.4517694440017958,0.7922013314320772,-1.7519790471680672,Utilities,Electric Utilities,Japan,JP,Japan,United States,Ireland
